ORGANIZACION_POLITICA,CARGO_AUTORIDAD,NOMBRES,APELLIDOS,NOMBRE_BIEN,DESCRIPCION_BIEN,CARACTERISTICAS_BIEN,VALOR_BIEN
PARTIDO HUMANISTA PERUANO,CONGRESISTA,CARLOS ABAD,VARGAS ORTEGA,CAMIONETA,HYUNDAI- TUCSON-2006,Z1E-424,15000
PARTIDO HUMANISTA PERUANO,CONGRESISTA,CARLOS SIPRIANO,DE LA CRUZ HINOSTROZA,AUTO,CHEVROLET,GO7306,3500
PARTIDO HUMANISTA PERUANO,CONGRESISTA,CARLOS SIPRIANO,DE LA CRUZ HINOSTROZA,AUTO,NISAN,AQ4333,3000
PARTIDO HUMANISTA PERUANO,CONGRESISTA,CECILIA TERESA DEL PILAR,SOTO HERRERA DE SANCHEZ,Camioneta,Great Wall -2012,D3S-167,50000
PARTIDO HUMANISTA PERUANO,CONGRESISTA,CESAR,CHIA DAVILA ,Camioneta Rural,Nissan Terrano,.,25000
PARTIDO HUMANISTA PERUANO,CONGRESISTA,DAVID,CORDOVA ANTUNEZ,Auto,Nisan ,F2Q627,56000
PARTIDO HUMANISTA PERUANO,CONGRESISTA,EDWIN ALFONSO,ESPINOZA CHAVEZ,Automovil,Toyota-Tercel-1997,A3H 218,15000
PARTIDO HUMANISTA PERUANO,CONGRESISTA,EDWIN ALFONSO,ESPINOZA CHAVEZ,Automovil,Toyota-Corolla-1985,KQ9832,10000
PARTIDO HUMANISTA PERUANO,CONGRESISTA,FELIX ORLANDO,GAMARRA REYES,MOTO LINEAL,HONDA - CGL125 - 2012,K1-5042,4000
PARTIDO HUMANISTA PERUANO,CONGRESISTA,FERNANDO,ZEBALLOS PATRON,1,FORD / ESCORT/1996,AFS 413,10000
PARTIDO HUMANISTA PERUANO,CONGRESISTA,HUMBERTO,PINAZO BELLA,Volvo 120 A,Cargador Frontal,Cargador Frontal,140000
PARTIDO HUMANISTA PERUANO,CONGRESISTA,HUMBERTO,PINAZO BELLA,Auto,Toyota Corola,Toyota Corola,35000
PARTIDO HUMANISTA PERUANO,CONGRESISTA,JAIME FELIX,ESCUDERO MENDOZA,AUTOMOVIL,NISSAN SUNNY 86,CIT062,6000
PARTIDO HUMANISTA PERUANO,CONGRESISTA,JAIME FELIX,ESCUDERO MENDOZA,VOLSWAGEN,ESCARABAJO,CONVERTIBLE,6500
PARTIDO HUMANISTA PERUANO,CONGRESISTA,JAIME FELIX,ESCUDERO MENDOZA,CAMIONETA,GREEN WALL,DOBLE CABINA,30000
PARTIDO HUMANISTA PERUANO,CONGRESISTA,JOSE ANTONIO,BAFFIGO TORRE,Automovil,Chevrolet Sail,FOJ-666,41037
PARTIDO HUMANISTA PERUANO,CONGRESISTA,JOSE ARISTIDES,GUERRA URRUCHI,CAMIONCITO,YUEJIN-NJ1020DF-2013,W4D875-Camioncito color blanco de 2tn ,31450
PARTIDO HUMANISTA PERUANO,CONGRESISTA,JOSE ARISTIDES,GUERRA URRUCHI,CAMIONETA,MITSUBUSHI-MONTERO SPORT 4X4 2.5 HIGHPOWER O/X-2012,D8T-179-Camioneta ROJO VINO ,122320
PARTIDO HUMANISTA PERUANO,CONGRESISTA,JOSE ARISTIDES,GUERRA URRUCHI,MOTOCICLETA,HONDA-ELITE  125-2008,W51173-MOTOCICLETA COLOR NEGRO,3000
PARTIDO HUMANISTA PERUANO,CONGRESISTA,JULIO CESAR,CAIRA MACEDO,AUTOMOVIL,VOLKSWAGEN. 1300. 1976,F9L-036,3800
PARTIDO HUMANISTA PERUANO,CONGRESISTA,JULIO ERNESTO,CARDENAS ASPAJO,Bicicleta,TREK 2006,.,2000
PARTIDO HUMANISTA PERUANO,CONGRESISTA,JULIO ERNESTO,CARDENAS ASPAJO,Bicicleta,BES 2004,.,1500
PARTIDO HUMANISTA PERUANO,CONGRESISTA,KLEBERTH MARIO,CAMPOS JURADO,TOYOTA ,YARIS,AO5 289,21
PARTIDO HUMANISTA PERUANO,CONGRESISTA,MANUEL,MEJIA ANTON,Automovil,Nissan,PQ-500,45000
PARTIDO HUMANISTA PERUANO,CONGRESISTA,RAUL,ESPIRITU CAVERO,MOTO LINEAL,CGL,0748-1S,3560
PARTIDO HUMANISTA PERUANO,CONGRESISTA,ROSA DELSA,MAVILA LEON,CAMIONETA,HYUNDAI - TUCSON,D3I-369,43000
PARTIDO HUMANISTA PERUANO,CONGRESISTA,RUBER,QUISPE ROJAS,Camioneta 4x2,Kia Soul,W2X-446,55083.3984375
PARTIDO HUMANISTA PERUANO,CONGRESISTA,SUEN HERBERT,WENSJOE MANTILLA,Vehiculo,Lada,LQ5760,5000
PARTIDO HUMANISTA PERUANO,CONGRESISTA,SUEN HERBERT,WENSJOE MANTILLA,Automovil,Geely,.,25000
PARTIDO HUMANISTA PERUANO,CONGRESISTA,TERESA JESUS,TORIBIO LEYVA,AUTOMOVIL,DAIWA RACER 1996,CD 1115 -COLOR ROJO,6000
PARTIDO HUMANISTA PERUANO,CONGRESISTA,VICTOR LORENZO,CAMASCA ZAPATA,AUTO,KIA PICANTO,AAY-139,33000
PARTIDO HUMANISTA PERUANO,CONGRESISTA,VICTOR LORENZO,CAMASCA ZAPATA,AUTO,VVV 2013-YOLLAGE,D8I-397,54000
PARTIDO HUMANISTA PERUANO,CONGRESISTA,VICTOR MARCIANO,RODRIGUEZ CABEZA,Camioneta,GMC Sierra 1984,PI 3295,15000
PARTIDO HUMANISTA PERUANO,CONGRESISTA,VICTOR MARCIANO,RODRIGUEZ CABEZA,Auto,toyota corona 1998,BOH 041,12000
PARTIDO HUMANISTA PERUANO,CONGRESISTA,VICTOR RAUL,GUTIERREZ CUENTAS,Pickup,Toyota /Hilux/ 2008,D5B-927,53200
PARTIDO HUMANISTA PERUANO,CONGRESISTA,VICTOR ROLANDO,ESQUIVEL RODRIGUEZ,AUTOMOVIL,NISSAN-SENTRA- 88,S5N 571 C- NEGRO,6000
PARTIDO HUMANISTA PERUANO,CONGRESISTA,WALTER ANTONIO,ZAMORA CAPELLI,Camioneta,Chevrolet- Minivan- N 300,M2R-569,35000
PARTIDO HUMANISTA PERUANO,CONGRESISTA,ZENON DELFIN,ARANDA ROMERO,Camioneta SUV 4x2,Susuki-Gran Nomade,ALT-162,70000
PARTIDO HUMANISTA PERUANO,PRESIDENTE DE LA REPUBLICA,YEHUDE,SIMON MUNARO,Automovil,Kia Pikanto 2013,D5J025,29700
PARTIDO HUMANISTA PERUANO,PRIMER VICEPRESIDENTE DE LA REPUBLICA,ROSA DELSA,MAVILA LEON,CAMIONETA,HYUNDAI - TUCSON,D3I-369,43000
PARTIDO NACIONALISTA PERUANO,CONGRESISTA,ANA MARIA,SOLORZANO FLORES ,CAMIONETA ,HYUNDAI TUCSON,B9D-306,48000
PARTIDO NACIONALISTA PERUANO,CONGRESISTA,CARLOS FAUSTINO,MARCELO OYAGUE,MIMI BAN,AUTOCRAF,COW 022,35000
PARTIDO NACIONALISTA PERUANO,CONGRESISTA,CARLOS FAUSTINO,MARCELO OYAGUE,MOTO,KIN GMAX,NP 4386,1000
PARTIDO NACIONALISTA PERUANO,CONGRESISTA,CARLOS FAUSTINO,MARCELO OYAGUE,STATION BAGON,TOYOTA COROLLA,B1M 391,8000
PARTIDO NACIONALISTA PERUANO,CONGRESISTA,CARLOS FAUSTINO,MARCELO OYAGUE,MOTO,BASHAN,W5 9365,3000
PARTIDO NACIONALISTA PERUANO,CONGRESISTA,CLARITA LUZ,ROJAS SANTA CRUZ,AUTOMOVIL,TOYOTA 1987,Z1D -499,7200
PARTIDO NACIONALISTA PERUANO,CONGRESISTA,EMILDA,TOTOCAYO VENTURA DE MANCHEGO,AUTOMOVIL,TOYOTA YARIS,CIP-448,34000
PARTIDO NACIONALISTA PERUANO,CONGRESISTA,FERNANDO CESAR,BUSTAMANTE RUIZ,AUTO,TOYOTA COROLLA,EN TRAMITE,76824
PARTIDO NACIONALISTA PERUANO,CONGRESISTA,JOHNNY,CARDENAS CERRON,CAMIONETA RURAL,FOTON VIEW-2013,DOM 539 COLOR PLATA,49543.19921875
PARTIDO NACIONALISTA PERUANO,CONGRESISTA,JUAN JOSE,CARTOLIN GUZMAN,volkswagen,escarabajo,64615A,5000
PARTIDO NACIONALISTA PERUANO,CONGRESISTA,JUAN JOSE,CARTOLIN GUZMAN,Combi,kimstarrpluto 2013,Y1M-566,46720
PARTIDO NACIONALISTA PERUANO,CONGRESISTA,LEONIDAS,HUAYAMA NEIRA,CAMIONETA,TOYOTA HILUX 2012,PIR 775/ 4X4/ DOBLE CABINA,101200.5
PARTIDO NACIONALISTA PERUANO,CONGRESISTA,MELITON MILTON,VALENCIA FLORES,AUTO,CHEVROLET - VRUZ,F2T -546,71000
PARTIDO NACIONALISTA PERUANO,CONGRESISTA,MELITON MILTON,VALENCIA FLORES,CAMIONETA ,HIUNDAY STA FE,AJU - 484,84600
PARTIDO NACIONALISTA PERUANO,CONGRESISTA,TOMAS MARTIN,ZAMUDIO BRICEÑO,CAMIONETA,NISSAN FRONTIER 2010,B8U -916 PICK UP,46389
PARTIDO POLITICO ORDEN,CONGRESISTA,ALICE PATRICIA,ROMAN DELGADO,1,Susuki-alta800-2014,V5R-095,20000
PARTIDO POLITICO ORDEN,CONGRESISTA,ALLISON,QUISPE ALVAREZ,AUTO,HIUNDAI AXEL 2013,D4U152,34000
PARTIDO POLITICO ORDEN,CONGRESISTA,ARACELY MILUSKA,RUIZ TOCAS,AUTO,AUTO,K 212704,43490
PARTIDO POLITICO ORDEN,CONGRESISTA,CARLOS ALBERTO,TORRES CARO,CAMIONETA,MITSUBISHI,AZUL,30000
PARTIDO POLITICO ORDEN,CONGRESISTA,CARLOS ALBERTO,TORRES CARO,AUTOMÓVIL,"BMW 525, 2006",COLOR AZUL,70000
PARTIDO POLITICO ORDEN,CONGRESISTA,CARLOS ALFONSO,RADA PEREZ,AUTOMÓVIL,VOLKSWAGEN - BORA - 2011,B5H-257 / GRIS,47.7210006713867
PARTIDO POLITICO ORDEN,CONGRESISTA,CESAR HUMBERTO,GALINDO AGUIRRE,AUTOMOVIL,VOLVO GL246 -1996,AGM-252 - ROJO,20000
PARTIDO POLITICO ORDEN,CONGRESISTA,CESAR MARIANO,FERRADAS ZEGARRA,1,SUBARU - IMPREZA SPORT - 2011,ARY - 44R,28000
PARTIDO POLITICO ORDEN,CONGRESISTA,CESAR MARIANO,FERRADAS ZEGARRA,AUTOMOVIL,SUBARU -IMPREZA -2010,A8Y448,28000
PARTIDO POLITICO ORDEN,CONGRESISTA,CIRO SALUSTIANO,LANDEO LAURA,Camioneta,Toyota - Hilux 4x4 - 2011,C6Z-913 / color: Gris Oscuro Metalico,65000
PARTIDO POLITICO ORDEN,CONGRESISTA,DAVID ARNALDO,SOUZA PANAIFO,MOTO,HONDA CB110,En tramite,5000
PARTIDO POLITICO ORDEN,CONGRESISTA,EMILIANO ELIAS,MENDOZA ZEVALLOS,NO,NO,NO,0
PARTIDO POLITICO ORDEN,CONGRESISTA,EUCLIDES LIBERIO,BOCANEGRA VAELLA,1,TOYOTA -PRADO -2013,F3U-587 BLANCO PERLA,123000
PARTIDO POLITICO ORDEN,CONGRESISTA,EUCLIDES LIBERIO,BOCANEGRA VAELLA,1,ZUSUKI- KIMMY - 2013,T2R-474 COLOR NEGRO,45000
PARTIDO POLITICO ORDEN,CONGRESISTA,FIDEL ALFREDO,CLARO SINCHE,AUTOMOVIL,CHEVROLET CORSA -1997,A9F534 - BLANCO,12000
PARTIDO POLITICO ORDEN,CONGRESISTA,GERMAN WALTER,ORIZOLA PACHECO,Camioneta,NISSAN – WINGROAD - 2007,A7N 581,36120
PARTIDO POLITICO ORDEN,CONGRESISTA,GIOVANNI,OCHOA WALDE,AUTOMOVIL,SUZUKI - SX -4 HATCHBACK 2010,B1F - 489 / GASOLINA,44.4599990844727
PARTIDO POLITICO ORDEN,CONGRESISTA,HERBERT,NINA ARCAYA,Auto,Toyota Yaris,X2C 230,55825
PARTIDO POLITICO ORDEN,CONGRESISTA,HUGO ORLANDO,RUIZ ABARCA,Camioneta ,Ssangyong- New Korando-2015,AJH-630,58100
PARTIDO POLITICO ORDEN,CONGRESISTA,HUGO ORLANDO,RUIZ ABARCA,Station Wagon,Subaru-Legacy Gt- 2002,TGY-554,35000
PARTIDO POLITICO ORDEN,CONGRESISTA,HUGO ORLANDO,RUIZ ABARCA,Auto Koupe,Toyota- Corolla- 1987,F2U-635,24500
PARTIDO POLITICO ORDEN,CONGRESISTA,HUGO ORLANDO,RUIZ ABARCA,Camioneta,ssangyong- actyon sports-2015,AHW-705,80325
PARTIDO POLITICO ORDEN,CONGRESISTA,HUGO ORLANDO,RUIZ ABARCA,Camioneta,Ssangyong- Tivoli - 2015,AJJ-014,64575
PARTIDO POLITICO ORDEN,CONGRESISTA,IRMA EUDORA,BURNEO ARRESE,AUTOMOVIL,FORD FOCUS 2008,PIQ - 159,20000
PARTIDO POLITICO ORDEN,CONGRESISTA,IRMA EUDORA,BURNEO ARRESE,AUTOMOVIL,NISSAN MARCH 1983,GQ 3810,3000
PARTIDO POLITICO ORDEN,CONGRESISTA,JHONY,PARDAVE LIVIA,AUTO,HYUNDAI ACCE - 2014,ACV461,61200
PARTIDO POLITICO ORDEN,CONGRESISTA,JHONY,PARDAVE LIVIA,CAMIONETA ,HYUNDAI TUCSON - 2010,B9J006,47600
PARTIDO POLITICO ORDEN,CONGRESISTA,JOSE LUIS,RISCO MONTALVAN,CAMIONETA RURAL ,KIA -CARENS-2012,C9P-236,55190
PARTIDO POLITICO ORDEN,CONGRESISTA,JUAN BENITO,VALENCIA VARGAS,Auto (vehículo de propiedad de una empresa de la cual soy socio mayoritario),Toyota,BII-807,12250
PARTIDO POLITICO ORDEN,CONGRESISTA,JUAN BENITO,VALENCIA VARGAS,Camioneta (vehículo de propiedad de una empresa de la cual soy socio mayoritario,Mazda,ACP-329,84000
PARTIDO POLITICO ORDEN,CONGRESISTA,JULIO,ARAOZ ANCHAISE,1,CHEVROLET,V5Q395,48504
PARTIDO POLITICO ORDEN,CONGRESISTA,LYZ CECILIA,SAGASTEGUI BACA,AUTOMÓVILA,HYUNDAI - ACCENT 2012,C6T - 501,59000
PARTIDO POLITICO ORDEN,CONGRESISTA,MARCELINO WALTER,MARQUINA SALGUERO,JEPP ,CHEROQUE LAREDO 1993,A5X133,6000
PARTIDO POLITICO ORDEN,CONGRESISTA,MARCO ANTONIO,RUIZ ONTON,XXXX,XXXX,XXXX,0
PARTIDO POLITICO ORDEN,CONGRESISTA,MARIA LUISA,ESPINOSA TALAVERA,Auto,Renault Clio 2 - 2001,BIO-249,9000
PARTIDO POLITICO ORDEN,CONGRESISTA,MARIA LUISA,ESPINOSA TALAVERA,01,HYUNDAI I10  - 2015,AML - 177,38824
PARTIDO POLITICO ORDEN,CONGRESISTA,MARIA LUISA,ESPINOSA TALAVERA,01,RENAULT - DUSTER - 2015,AMC - 285,61941
PARTIDO POLITICO ORDEN,CONGRESISTA,MARIO JAVIER,NUÑEZ CORNEJO,Auto,Chevrolet – Astra - 2005,BOS - 104,170000
PARTIDO POLITICO ORDEN,CONGRESISTA,MARIO JAVIER,NUÑEZ CORNEJO,Camioneta,Dodge – Durango - 2014,AAM-583,17000
PARTIDO POLITICO ORDEN,CONGRESISTA,MIGUEL ANGEL,PEREZ VIZCARRA,1,Mercedez Benz 280,CEC5X-286,6000
PARTIDO POLITICO ORDEN,CONGRESISTA,MYRKO,OLORTEGUI DEL CASTILLO,1,JEEP CHEROKEE-2014,ADL098,138000
PARTIDO POLITICO ORDEN,CONGRESISTA,NANCY,BALDARRAGO VALDIVIA,1 AUTO,HYUNDAI,WZ-5694,30000
PARTIDO POLITICO ORDEN,CONGRESISTA,OFELIA CAROL,CERNAQUE MIRANDA,01,VOLKSWAGEN - CROSS FOX AUTOMAT - 2015,AJU 017 ,19500
PARTIDO POLITICO ORDEN,CONGRESISTA,OFELIA CAROL,CERNAQUE MIRANDA,01,TOYOTA YARIS MECANICO 2008 ,CQV - 963,14000
PARTIDO POLITICO ORDEN,CONGRESISTA,PATRICIA GRACIELA,JO NUÑEZ,Volkswagen ,"Escarabajo, 1983",GQ3815,6000
PARTIDO POLITICO ORDEN,CONGRESISTA,PATRICIA GRACIELA,JO NUÑEZ,Toyota Rav4,Toyota - Rav4 - 2013,D6Q551,60000
PARTIDO POLITICO ORDEN,CONGRESISTA,RICARDO ROBERTO,WOOLCOTT ECHEVARRIA,HATCHBACK,MAZDA-DEMIO-2006,F1X-211,20000
PARTIDO POLITICO ORDEN,CONGRESISTA,ROCIO,SALAZAR BOCANGEL DE EVANS,Auto ,Kia Sorrento - Camioneta Rural 4x4 (año 2012),C0P-214,95000
PARTIDO POLITICO ORDEN,CONGRESISTA,ROLANDO,CARO DE LA CUBA,SEDAN ,GREAT WALL - VOLEEX C30-2011,B7Y-043,2500000
PARTIDO POLITICO ORDEN,CONGRESISTA,ROMULO,MUCHO MAMANI,CAMIONETA,SANG YONG,ROR 457,50000
PARTIDO POLITICO ORDEN,CONGRESISTA,ROSA AMALIA,PARI QUENTA,Camioneta,Nissan - Qashqai,X1S-545,50000
PARTIDO POLITICO ORDEN,CONGRESISTA,ROSA ELVIRA,BALABARCA MORALES DE HIDALGO,AUTO,HYUNDAI- ACCENT- 2009,AFB327,27200
PARTIDO POLITICO ORDEN,CONGRESISTA,RUPERTO CLARK,ARANDA RAMIREZ,1,Toyota-combi-1983,AEE-191,10000
PARTIDO POLITICO ORDEN,CONGRESISTA,RUPERTO CLARK,ARANDA RAMIREZ,1,Mercedes Benz-Auto-2005,AGB-086,60000
PARTIDO POLITICO ORDEN,CONGRESISTA,RUPERTO CLARK,ARANDA RAMIREZ,1,honda-auto-1986,BIE-678,10000
PARTIDO POLITICO ORDEN,CONGRESISTA,VIHELMO CEFERINO,VELAPATIÑO COCHACHI,AUTO,MAZDA 3 – HUTCHBACK - 2009,CQX 070,33000
PARTIDO POLITICO ORDEN,PRIMER VICEPRESIDENTE DE LA REPUBLICA,ROMULO,MUCHO MAMANI,CAMIONETA,SANG YONG,ROR 457,50000
PERU LIBERTARIO,CONGRESISTA,ALFREDO,PARIONA SINCHE,AUTOMOVIL,HYUNDAI ELANTRA 2010,A9M-556,30000
PERU LIBERTARIO,CONGRESISTA,ANAHI KARINA,CARDONA RIVERO,AUTOMOVIL,HYUNDAI ACANL 20KL,X 1340-ROJO,40000
PERU LIBERTARIO,CONGRESISTA,ANAHI KARINA,CARDONA RIVERO,AUTOMOVIL,DAYWA RAWL ETI A97,A IW-072-VERDE,30000
PERU LIBERTARIO,CONGRESISTA,ANAHI KARINA,CARDONA RIVERO,CAMIONETA RURAL,HYUNDAI SANTA FE 20KL,B 9W270 GRIS,95000
PERU LIBERTARIO,CONGRESISTA,BRAULIO JUAN DE DIOS,GRAJEDA BELLIDO,AUTO,PEUGEPT-65-1994,FO-2496,7000
PERU LIBERTARIO,CONGRESISTA,BRAULIO JUAN DE DIOS,GRAJEDA BELLIDO,CAMIONETA,FORD-EXPLORER-2006,A2M-008,34000
PERU LIBERTARIO,CONGRESISTA,EDUARDO EUGENIO,GONZALEZ TORO,AUTOMOVIL,MAZDA 2,AMH146,38000
PERU LIBERTARIO,CONGRESISTA,EDUARDO EUGENIO,GONZALEZ TORO,CAMIONETA,ASIA MOTORS,B4N592,10000
PERU LIBERTARIO,CONGRESISTA,EDUARDO EUGENIO,GONZALEZ TORO,AUTOMOVIL,SUZUKY SWIT SEDAN,F3D636,30000
PERU LIBERTARIO,CONGRESISTA,ESAU,JARAMILLO FALCON,MOTOCICLETA ,HONDA ,W6-5747,3690
PERU LIBERTARIO,CONGRESISTA,FELICIANO REYNALDO,MENDOZA COSI,CAMION,JAC2013,DOJ-733,66000
PERU LIBERTARIO,CONGRESISTA,FELICIANO REYNALDO,MENDOZA COSI,CAMION,JAC 2012 ,BOW-704,30000
PERU LIBERTARIO,CONGRESISTA,FERNANDO POOL,ORIHUELA ROJAS,NISSAN ,FRONTER,W2K-825,30000
PERU LIBERTARIO,CONGRESISTA,HECTOR VICEHICH,MILLAN CAMPOSANO ,AUTOMOVIL,VOLVO 560/2006,B4N-594,51750
PERU LIBERTARIO,CONGRESISTA,HERIBERTO,GOMEZ SANCHEZ,AUTO,NISSAN 2006,AOP-284,32000
PERU LIBERTARIO,CONGRESISTA,ISAAC,MITA ALANOCA,AUTO ,TOYOTA-VISTA-1998 ,A7P-442,14850
PERU LIBERTARIO,CONGRESISTA,JOSE LITO,HUAMAN VEGA,MOTOTAXI,SINSKI 2005,S2 - 7087,2000
PERU LIBERTARIO,CONGRESISTA,JOSE LITO,HUAMAN VEGA,AUTO,DAOWOO TICO 1992,MIK - 218,5000
PERU LIBERTARIO,CONGRESISTA,JOSE LITO,HUAMAN VEGA,MOTOTAXI ,SUMOTO 2007,NC - 44081,2000
PERU LIBERTARIO,CONGRESISTA,JOSE LITO,HUAMAN VEGA,AUTO,DAOWOO MATIZ 2006,M1K - 360,15000
PERU LIBERTARIO,CONGRESISTA,MARCELINO,VELARDE CASTILLO,CAMIONETA,FORD-RANGERII-2005,YR6197-4/PLATEADO,25
PERU LIBERTARIO,CONGRESISTA,MARCELINO,VELARDE CASTILLO,CAMION,KIA-3500-1996,NV8886/BLANCO,30
PERU LIBERTARIO,CONGRESISTA,MARCO ANTONIO,VELAYARCE BARDALES,AUTO,HONDA CIVIC,B2D466,3400
PERU LIBERTARIO,CONGRESISTA,NATIVIDAD RUTH,RAMIREZ DEL CARPIO,AUTOMOVIL,NISSAN BLUEBIRD 1987,DH-1324 PLOMO,1583400
PERU LIBERTARIO,CONGRESISTA,NOEMI FLORABEL,PACCONCCA PEREZ,AUTO,TOYOTA,SN,3000
PERU LIBERTARIO,CONGRESISTA,OTTO,HITO URQUIZO,AUTO,VW-ESMABAJ 1983,AP-8194,4000
PERU LIBERTARIO,CONGRESISTA,OTTO,HITO URQUIZO,CAMION,JAC-HFC1040K-2010,V2T-887,30000
PERU LIBERTARIO,CONGRESISTA,PABLO HERNAN,FUENTES GUZMAN,AUTO,SUZUKI,Z45-183,25000
PERU LIBERTARIO,CONGRESISTA,SUSANA SABINA,LLACSA CCARITA,CAMIONETA,HAFEI,C-21-216,20000
PERU LIBERTARIO,CONGRESISTA,WALDEMAR JOSE,CERRON ROJAS ,MI-CMTA-RURAL,CROOSFOX,W2C-367,18000
PERU LIBERTARIO,CONGRESISTA,WALDEMAR JOSE,CERRON ROJAS ,VOLKSWAGEN,HIGHLINE 1.6,0000,0
PERU LIBERTARIO,SEGUNDO VICEPRESIDENTE DE LA REPUBLICA,JESUS MARTIN,ZARATE RIOJA,VEHICULO,LAND ROVER-JEEP,Z1E232,22000
PERU NACION,CONGRESISTA,CARLOS MANUEL,PONCE GOICOCHEA,Automovil,Chevrolet Aveo 2011,B0I263,35000
PERU NACION,CONGRESISTA,CARLOS MANUEL,PONCE GOICOCHEA,Automovil,Chevrolet AVEO 2008,B7B308 gris,31500
PERU NACION,CONGRESISTA,GLADYS ESCOLASTICA,LEON MENDOZA,CARRO STATION WAGON,TOYOTA-COROLLA DX 1997,U1B-553,10000
PERU NACION,CONGRESISTA,MANUEL TEODORO,MACEDO ALTAMIRANO,MOTOCAR,HONDA CG 125 2011,U35635,7000
PERU NACION,CONGRESISTA,MARIANELLA MONICA,FLORES GALINDO,CAMIONETA STATION WAGON,SUBARU-LEGACY TX-S -1997,C2Q-548,20000
PERU NACION,CONGRESISTA,MARIANELLA MONICA,FLORES GALINDO,CAMIONETA ,JEEP-LIBERTY 2006,A8L-357,40000
PERU NACION,CONGRESISTA,PEDRO RODOLFO,GAITAN CASTRO,CAMIONETA,MITSUBISHI,RQS 058,52500
PERU PATRIA SEGURA,CONGRESISTA,ADOLFO,QUISPE CONDORI,AUTO ,TOYOTA -YARIS-2010,Z1C-438,38610
PERU PATRIA SEGURA,CONGRESISTA,ANA ISABEL,PAUCAR PEÑA,Camioneta,Haval-Straine-2011,W1W-382,47800
PERU PATRIA SEGURA,CONGRESISTA,AYDEE SEGUNDINA,HINOJOSA RUELAS,Auto,Nissan - Versa,z2w - 291,34800
PERU PATRIA SEGURA,CONGRESISTA,ESTELA CECILIA,GAMERO LOPEZ,AUTO,TOYOTO-COROLLA-2005,ZIT-478/DORADO-AUTOMATICO,20400
PERU PATRIA SEGURA,CONGRESISTA,ESTELA CECILIA,GAMERO LOPEZ,CAMION,CAKY-SC1040KD-2010,V3K-700/PLATA GRIS CARROCERÍA BARANDA,27200
PERU PATRIA SEGURA,CONGRESISTA,ESTELA CECILIA,GAMERO LOPEZ,CAMIONETA,NISSAN-FRONTIER-2006,Z2W-819/ROJO METALICO VERSION 4X4,25500
PERU PATRIA SEGURA,CONGRESISTA,ESTELA CECILIA,GAMERO LOPEZ,Auto,Hyundai-Accent -2014,Y5H-212/blANCO - 4X2,34000
PERU PATRIA SEGURA,CONGRESISTA,ESTELA CECILIA,GAMERO LOPEZ,AUTO,TOYOTA-COROLLA-2002,V10-249/DORADO,17000
PERU PATRIA SEGURA,CONGRESISTA,FREDDY MODESTO,MONTESINOS RIOS,CAMIONETA,MITSUBISHI-PAJERO-99,A7G-314,34000
PERU PATRIA SEGURA,CONGRESISTA,JOHN,PINEDA SALAS,Auto Sedan,Chevrolet - Aveo 2012,W1Y-224,52100
PERU PATRIA SEGURA,CONGRESISTA,LUIS ALBERTO,AYAUJA MALLMA,MOTO LINEAL,HONDA CHACARERA  2004,MG 52976,5700
PERU PATRIA SEGURA,CONGRESISTA,LUIS ALBERTO,AYAUJA MALLMA,STATION WAGON,NISSAN AD VAN 2004,Y1B 000,25000
PERU PATRIA SEGURA,CONGRESISTA,LUIS ALBERTO,AYAUJA MALLMA,MOTO LINEAL,HONDA STORM 2011,Y25492,3950
PERU PATRIA SEGURA,CONGRESISTA,LUIS ALBERTO,AYAUJA MALLMA,MOTO LINEAL,HONDA CHACARERA 2009,Y1 - 0756,4700
PERU PATRIA SEGURA,CONGRESISTA,PEDRO HUMBERTO,JINES ARROYO,Auto,VW Gol 2014,BQT 524,15000
PERU PATRIA SEGURA,CONGRESISTA,PEDRO MARIANO,RODRIGUEZ GASTAÑADUI,AUTOMOVIL,TOYOTA SPRINTER 88,F05538,8625
PERU PATRIA SEGURA,CONGRESISTA,RAUL ANDRES,POMA PALACIOS,Camioneta,Mitsubishi-Pajero Sport-2005,RP-5055,51750
PERU PATRIA SEGURA,CONGRESISTA,RAUL ANDRES,POMA PALACIOS,Camioneta,"Mitsubishi, Camioneta Rural 4x4, 2015",B1C-801,163560
PERU PATRIA SEGURA,CONGRESISTA,VICTOR HUGO DANIEL,MANCHEGO LIÑAN,Moto lineal ,Bajaj Pulsar180  2012,5860-2A,7600
PERU PATRIA SEGURA,CONGRESISTA,WILLIAM,SOBRINO ARIAS,AUTO,DAIHATZU - YRV- 2002,Z1L-305,17500
PERU POSIBLE,CONGRESISTA,ALEJANDRO GABRIEL,ENCINAS FERNANDEZ,AUTOMOVIL,TOYOTA - COROLLA - 1996 ,AGX-269,61200
PERU POSIBLE,CONGRESISTA,ALEJANDRO GABRIEL,ENCINAS FERNANDEZ,AUTOMOVIL,TOYOTA - COROLLA - 2011,C3C-234,74800
PERU POSIBLE,CONGRESISTA,ANDRE XAVIER ANTONIO,ROMERO SANCHEZ,AUTO,VW-BORA,F9H-105,45000
PERU POSIBLE,CONGRESISTA,ARNALDO MARQUEZ,MELGAREJO HERRERA,CAMIONETA,FORD,M5D-924,20000
PERU POSIBLE,CONGRESISTA,ARNALDO MARQUEZ,MELGAREJO HERRERA,AUTOMOVIL,TOYOTA - HILUX - 2008,D2B-906,55000
